8	34938
8	33432
8	33309
8	32003
8	31301
8	31201
8	29454
8	27046
8	24699
8	21640
8	19395
8	18134
8	18106
8	17830
8	11670
8	9931
8	7184
8	7088
8	7081
8	7068
8	5548
8	4237
8	3072
8	2061
8	1865
8	1470
8	1344
8	407
8	86
9	123458
9	123272
9	122821
9	121332
9	119061
9	116439
9	114746
9	114745
9	114582
9	111581
9	109102
9	108791
9	108322
9	104518
9	102992
9	102051
9	102005
9	99220
9	99215
9	98218
9	94248
9	93566
9	93426
9	90708
9	86458
9	83349
9	79999
9	79497
9	78704
9	78414
9	77773
9	75225
9	74751
9	73241
9	71731
9	69277
9	67693
9	66289
9	65817
9	63271
9	63143
9	62791
9	59740
9	59685
9	58943
9	57789
9	54175
9	52474
9	50551
9	46800
9	46069
9	44528
9	43793
9	43522
9	41784
9	39321
9	39320
9	35202
9	35114
9	32838
9	30526
9	29553
9	29126
9	23170
9	22305
9	22058
9	21073
9	20566
9	19993
9	17712
9	8926
9	7167
9	5462
9	4989
9	2907
9	2671
9	1381
10	111343
10	109377
10	105975
10	92369
10	85870
10	84505
10	83470
10	73461
10	67257
10	61010
10	59685
10	59286
10	58659
10	54904
10	52551
10	51736
10	47130
10	46186
10	44253
10	36704
10	34889
10	33252
10	32618
10	25563
10	24262
10	23993
10	23918
10	21187
10	20046
10	17735
10	15764
10	210
11	121122
11	120958
11	119704
11	117804
11	115295
11	115226
11	115194
11	111581
11	111335
11	109883
11	106645
11	104097
11	102993
11	101816
11	98883
11	96768
11	95460
11	94309
11	93791
11	93338
11	92766
11	92113
11	85143
11	83870
11	83518
11	82956
11	82319
11	81850
11	81790
11	80739
11	78929
11	77770
11	76095
11	72572
11	71562
11	71560
11	68258
11	67512
11	66208
11	62083
11	61952
11	60520
11	58949
11	58182
11	57292
11	56677
11	56167
11	53117
11	53098
11	52818
11	52682
11	52540
11	50854
11	50277
11	49552
11	48997
11	47355
11	47155
11	43744
11	42684
11	39775
11	37764
11	36566
11	35373
11	34071
11	33713
11	31294
11	30149
11	28955
11	26256
11	22890
11	19323
11	17819
11	17557
11	14421
11	12880
11	11700
11	10827
11	10789
11	8149
11	7194
11	6463
11	6321
11	6020
11	5462
11	4729
11	4244
11	472
12	123386
12	118923
12	115375
12	115361
12	115008
12	114955
12	114764
12	114747
12	113540
12	110664
12	110213
12	107018
12	106694
12	104118
12	103766
12	103180
12	100179
12	97209
12	97107
12	94475
12	94005
12	93166
12	92931
12	91520
12	91035
12	89872
12	88815
12	87714
12	87530
12	83479
12	82228
12	79598
12	78552
12	77339
12	76763
12	75761
12	74689
12	71435
12	71126
12	70377
12	69565
12	68452
12	67131
12	65939
12	59840
12	59839
12	53543
12	50943
12	44125
12	41868
12	33168
12	31904
12	31795
12	30426
12	29590
12	28972
12	28185
12	27990
12	20076
12	18943
12	15688
12	13397
12	13341
12	13234
12	12871
12	12567
12	11823
12	11187
12	10966
12	10189
12	9559
12	7534
12	7192
12	7167
12	6618
12	5301
12	5226
12	4741
12	4019
12	158
13	122334
13	115207
13	107526
13	102842
13	102819
13	98332
13	98099
13	92113
13	91722
13	90232
13	88038
13	84482
13	72910
13	71744
13	66416
13	62658
13	62195
13	55241
13	53815
13	52071
13	51692
13	50656
13	49022
13	43284
13	43175
13	39166
13	34551
13	30390
13	27581
13	26032
13	24340
13	21951
13	17948
13	13663
13	11636
13	9259
13	8741
13	8670
13	5830
13	2696
13	1590
13	1342
14	122118
14	118903
14	118786
14	115849
14	115189
14	115188
14	115186
14	114653
14	114616
14	112801
14	112193
14	111343
14	110294
14	109431
14	106214
14	103776
14	99587
14	99565
14	95773
14	92107
14	92091
14	89277
14	87507
14	87015
14	84393
14	82069
14	78628
14	78315
14	77968
14	74464
14	73979
14	73957
14	72006
14	70377
14	69508
14	68912
14	68907
14	67440
14	65961
14	64999
14	64644
14	63572
14	58658
14	54173
14	49086
14	48989
14	48500
14	46407
14	44117
14	43708
14	42566
14	41927
14	41303
14	40897
14	40571
14	32471
14	32469
14	32465
14	27876
14	27875
14	26695
14	18839
14	16404
14	15625
14	14515
14	12113
14	9956
14	1137
14	339
15	118294
15	117933
15	115988
15	109841
15	108404
15	107489
15	105762
15	105761
15	105390
15	101554
15	99220
15	97239
15	95222
15	94119
15	93606
15	90191
15	86328
15	84520
15	83192
15	83094
15	82862
15	78503
15	78091
15	77255
15	76204
15	76202
15	75214
15	72384
15	72011
15	71711
15	67956
15	65286
15	64552
15	62861
15	62707
15	62247
15	61117
15	61116
15	59293
15	55603
15	55010
15	54253
15	53648
15	53005
15	51764
15	51617
15	50475
15	49946
15	47630
15	45601
15	41741
15	35867
15	31379
15	31372
15	31371
15	24732
15	24506
15	21630
15	20798
15	20767
15	20766
15	20765
15	20466
15	19502
15	18257
15	18112
15	14262
15	12646
15	12305
15	7995
15	5865
15	3165
15	2039
15	705
16	122226
16	119628
16	119587
16	119586
16	118213
16	114818
16	112461
16	111221
16	110965
16	109048
16	105025
16	104329
16	103493
16	103270
16	103101
16	102993
16	100449
16	98305
16	98270
16	96468
16	93643
16	93374
16	91710
16	90986
16	88765
16	86428
16	84938
16	78496
16	75824
16	73395
16	71977
16	66389
16	66139
16	64565
16	64005
16	62297
16	61521
16	60993
16	59022
16	58796
16	57590
16	57453
16	57436
16	51501
16	50539
16	49671
16	48047
16	46493
16	45675
16	45278
16	43939
16	43430
16	41189
16	39934
16	38276
16	36844
16	36020
16	35710
16	31858
16	31402
16	28383
16	28323
16	27604
16	26998
16	24536
16	23323
16	22881
16	18798
16	18678
16	17478
16	13707
16	10851
16	7678
16	6750
16	5022
16	44
17	122597
17	121920
17	121181
17	120874
17	119368
17	119100
17	112415
17	109441
17	108028
17	107012
17	104748
17	104004
17	101913
17	91445
17	87696
17	86614
17	84165
17	83066
17	77564
17	68596
17	68263
17	66030
17	66027
17	66026
17	65057
17	62834
17	62712
17	61722
17	60224
17	60223
17	52432
17	48839
17	40336
17	35687
17	33870
17	28296
17	27257
17	25643
17	24624
17	19227
17	19014
17	14606
17	12752
17	6920
17	6862
17	6222
17	6074
17	1927
17	1128
18	121327
18	119628
18	116253
18	115856
18	115482
18	115146
18	111829
18	111145
18	109883
18	108696
18	105339
18	102993
18	102334
18	99880
18	98728
18	98726
18	96468
18	85895
18	85390
18	84942
18	84940
18	84572
18	83017
18	82454
18	81524
18	72900
18	69439
18	66778
18	62162
18	62069
18	60589
18	57186
18	55019
18	48673
18	46488
18	43454
18	41794
18	36545
18	34652
18	34648
18	34646
18	25887
18	20625
18	12167
18	12163
18	12070
18	7388
18	441
19	119762
19	116771
19	112676
19	111979
19	110142
19	109407
19	101189
19	92778
19	91142
19	85624
19	84918
19	84418
19	79771
19	74320
19	73716
19	68044
19	59076
19	55495
19	48280
19	2513
20	123581
20	122555
20	121883
20	119588
20	117807
20	109883
20	109361
20	107568
20	107563
20	107542
20	106222
20	104463
20	104210
20	99587
20	99544
20	99273
20	99272
20	96453
20	95626
20	95063
20	94523
20	93879
20	93484
20	92820
20	92653
20	92304
20	92283
20	91668
20	91376
20	86194
20	85870
20	84520
20	84468
20	82798
20	79428
20	78063
20	76802
20	74935
20	73395
20	73122
20	72305
20	70470
20	70348
20	69493
20	68924
20	68695
20	65707
20	64983
20	64552
20	64198
20	62658
20	60737
20	58860
20	57186
20	54257
20	53871
20	52752
20	52747
20	48318
20	44125
20	38756
20	38312
20	33235
20	32769
20	28716
20	27046
20	25792
20	25446
20	24538
20	23380
20	19566
20	18454
20	17606
20	17056
20	12712
20	12305
20	11402
20	9397
20	8651
20	8603
20	7266
20	7020
20	5054
20	4793
20	4729
20	4426
20	4391
20	3210
20	2017
20	1927
20	871
21	123438
21	122962
21	122891
21	120554
21	117513
21	105941
21	101020
21	87643
21	85633
21	84707
21	84137
21	83994
21	82216
21	78454
21	75963
21	73939
21	73585
21	72648
21	70562
21	70172
21	69987
21	65312
21	62654
21	59581
21	57661
21	56724
21	56364
21	50854
21	50639
21	46210
21	45422
21	44605
21	40719
21	37263
21	36453
21	33775
21	29126
21	27857
21	22841
21	20939
21	16791
21	15653
21	14539
21	13214
21	8153
21	7696
21	6400
21	6321
21	4989
21	4655
21	773
22	123497
22	123123
22	120362
22	119800
22	117952
22	117105
22	115331
22	114211
22	113190
22	113066
22	109560
22	106506
22	105364
22	104541
22	102648
22	102097
22	101323
22	100305
22	97591
22	96860
22	95894
22	95503
22	94845
22	94748
22	89104
22	85575
22	84442
22	80827
22	80703
22	80562
22	79838
22	77467
22	77096
22	70662
22	67787
22	67037
22	64506
22	63831
22	62907
22	61463
22	61357
22	59783
22	59288
22	57990
22	57868
22	56979
22	55791
22	55036
22	54625
22	51537
22	51318
22	50839
22	49489
22	48145
22	46710
22	46444
22	44210
22	40724
22	40119
22	39489
22	39154
22	37718
22	36020
22	32092
22	31569
22	28777
22	27740
22	26094
22	24158
22	23818
22	22322
22	19401
22	17935
22	17274
22	17127
22	15706
22	11678
22	10801
22	10189
22	9352
22	9099
22	8651
22	8026
22	7608
22	7081
22	5462
22	4989
22	2803
22	1878
23	122829
23	120189
23	119858
23	116619
23	115331
23	115295
23	113862
23	113525
23	112225
23	110425
23	109648
23	107359
23	106720
23	106470
23	105356
23	104688
23	102058
23	101876
23	100869
23	100549
23	96872
23	96152
23	95528
23	94043
23	93763
23	93751
23	92283
23	88093
23	84140
23	81854
23	81384
23	77812
23	76509
23	76148
23	71004
23	69283
23	68693
23	68452
23	67599
23	64942
23	64223
23	61872
23	58844
23	56931
23	54208
23	52892
23	52081
23	49137
23	49067
23	44728
23	44629
23	40376
23	39501
23	39435
23	36946
23	36566
23	35061
23	34519
23	33882
23	33403
23	32990
23	32988
23	31038
23	29604
23	25230
23	20466
23	20171
23	19754
23	19711
23	19633
23	19520
23	19393
23	16338
23	15929
23	15180
23	15137
23	12831
23	12021
23	11947
23	11823
23	10189
23	7167
23	6888
23	6263
23	5501
23	4828
23	3072
23	1423
24	122947
24	119912
24	115435
24	114160
24	113008
24	112390
24	107874
24	96286
24	91647
24	80936
24	80609
24	80046
24	77465
24	77188
24	74101
24	69907
24	65245
24	61480
24	61186
24	57908
24	55778
24	55671
24	46606
24	40643
24	39166
24	31301
24	29648
24	24977
24	16124
24	14769
24	14015
24	12531
24	4828
24	3072
24	2026
25	121691
25	120665
25	120399
25	119683
25	119667
25	119598
25	118671
25	116497
25	114764
25	114545
25	111916
25	111825
25	111330
25	110294
25	108676
25	108024
25	106996
25	106391
25	106015
25	104181
25	103890
25	102807
25	99587
25	99154
25	95450
25	94400
25	92778
25	92725
25	89928
25	86952
25	86352
25	86333
25	86300
25	83046
25	82853
25	81510
25	79587
25	74385
25	74303
25	74051
25	71603
25	70051
25	65522
25	59040
25	58577
25	56157
25	55630
25	55190
25	51785
25	51448
25	48505
25	42684
25	42358
25	41779
25	41541
25	41029
25	40684
25	38882
25	38727
25	36997
25	33500
25	33498
25	33467
25	32200
25	30752
25	30281
25	27625
25	20171
25	17141
25	13701
25	13142
25	10110
25	6935
25	2924
25	2695
25	2529
25	2500
26	119274
26	117113
26	115328
26	113898
26	107838
26	102108
26	98932
26	73285
26	73282
26	68860
26	46702
26	46222
26	36127
26	31929
26	27548
26	23235
26	17845
27	123551
27	123510
27	122942
27	122839
27	122824
27	122757
27	121838
27	120445
27	118625
27	118618
27	117953
27	117640
27	117181
27	116264
27	113915
27	110261
27	109176
27	106865
27	105760
27	105674
27	103595
27	103547
27	103357
27	102743
27	102069
27	101464
27	100118
27	99224
27	97733
27	97472
27	94179
27	90680
27	89195
27	84451
27	75877
27	75006
27	72123
27	71053
27	66230
27	65930
27	60343
27	58936
27	56651
27	55229
27	53860
27	53117
27	52818
27	49380
27	46829
27	46447
27	46348
27	44535
27	41416
27	41381
27	40785
27	36543
27	32212
27	31933
27	31447
27	31240
27	27864
27	27805
27	23728
27	23472
27	23466
27	21718
27	21669
27	21277
27	20890
27	19591
27	18907
27	16433
27	14969
27	14281
27	14160
27	13247
27	12968
27	12062
27	10839
27	9291
27	9285
27	9174
27	9170
27	8390
27	6509
27	5779
27	4570
27	2850
27	1565
28	120832
28	119601
28	105356
28	99587
28	99409
28	95775
28	93751
28	82751
28	74442
28	68907
28	65422
28	55306
28	54847
28	52901
28	51503
28	50469
28	50371
28	45405
28	42320
28	37748
28	25816
28	20171
28	17053
28	6376
29	117213
29	116687
29	115374
29	115331
29	114172
29	113997
29	108632
29	107366
29	103118
29	102565
29	101302
29	100223
29	100067
29	98850
29	97698
29	97246
29	94818
29	94093
29	87279
29	85876
29	85350
29	83271
29	80608
29	78653
29	77339
29	76352
29	75820
29	71701
29	70792
29	70593
29	69976
29	69081
29	68600
29	68059
29	67934
29	67728
29	67470
29	67310
29	66071
29	63136
29	62859
29	62068
29	61356
29	55894
29	55655
29	55190
29	52745
29	52585
29	50759
29	50635
29	50092
29	48945
29	48318
29	47007
29	46397
29	41157
29	40007
29	38919
29	36401
29	36260
29	34214
29	33983
29	31618
29	31265
29	30332
29	29787
29	28931
29	28595
29	27703
29	25468
29	25377
29	24064
29	23589
29	21121
29	20171
29	15793
29	15069
29	14971
29	14967
29	11076
29	7802
29	7048
29	6321
29	4039
29	2065
29	1927
29	788
29	110
30	118486
30	102369
30	99351
30	95528
30	84521
30	82956
30	81850
30	70348
30	70045
30	66539
30	66071
30	60425
30	59140
30	55190
30	54337
30	50092
30	38856
30	20171
30	11717
30	4376
31	121735
31	118380
31	114746
31	114733
31	112187
31	112036
31	109441
31	109437
31	108067
31	96158
31	91668
31	89371
31	88018
31	86460
31	84253
31	83458
31	77543
31	75944
31	73236
31	70142
31	67034
31	55554
31	54257
31	50601
31	42292
31	42096
31	41980
31	40684
31	36159
31	30830
31	30452
31	28555
31	25792
31	22665
31	22663
31	18954
31	18657
31	7430
32	123363
32	121702
32	121345
32	120504
32	118440
32	118409
32	117902
32	114828
32	114790
32	113311
32	106481
32	105130
32	103956
32	103955
32	103083
32	102993
32	101896
32	100906
32	100787
32	100484
32	99443
32	98270
32	95444
32	93338
32	92561
32	91437
32	88429
32	87765
32	87157
32	84867
32	83371
32	82099
32	81003
32	80966
32	80767
32	76206
32	75998
32	74663
32	72364
32	67369
32	65558
32	65520
32	64605
32	63941
32	63345
32	59318
32	58490
32	55291
32	54881
32	54060
32	53533
32	50003
32	49547
32	47671
32	44713
32	44605
32	41296
32	41220
32	39613
32	36453
32	36235
32	31477
32	30262
32	29517
32	28257
32	27954
32	26680
32	26574
32	26243
32	25717
32	24945
32	21064
32	20062
32	19481
32	16711
32	15515
32	14885
32	12229
32	10801
32	10435
32	8513
32	8213
32	6885
32	6424
32	4142
32	413
33	123596
33	122891
33	122545
33	121286
33	116490
33	116115
33	114564
33	110847
33	110076
33	108320
33	104301
33	104295
33	103851
33	103376
33	102430
33	98708
33	98510
33	97803
33	89040
33	88784
33	84587
33	83057
33	82258
33	77606
33	77605
33	77262
33	77163
33	76406
33	76298
33	72067
33	71912
33	70585
33	68958
33	68243
33	63054
33	61975
33	60977
33	59988
33	55822
33	55413
33	54965
33	54649
33	53824
33	52065
33	47669
33	47100
33	44823
33	41266
33	40215
33	38064
33	34426
33	32606
33	32293
33	32291
33	30282
33	28136
33	25808
33	25320
33	23779
33	23504
33	22223
33	19454
33	18954
33	18577
33	16036
33	15626
33	15069
33	13643
33	13050
33	10875
33	10490
33	9241
33	4928
33	2515
34	120461
34	120361
34	120293
34	118682
34	113895
34	110760
34	102035
34	87466
34	83220
34	60888
34	60658
34	55231
34	52030
34	49399
34	47216
34	47180
34	47017
34	39358
34	38990
34	37609
34	32501
34	31839
34	24238
34	22959
34	22958
34	19643
34	5344
34	393
35	116109
35	110878
35	104199
35	101913
35	100589
35	97783
35	92168
35	92113
35	82808
35	75808
35	73263
35	50570
35	39858
35	13010
35	10655
35	10187
35	7221
35	6812
35	5029
36	122920
36	121537
36	121181
36	120654
36	119820
36	119537
36	118592
36	106035
36	105424
36	102935
36	101043
36	94997
36	93509
36	86460
36	86194
36	83883
36	83315
36	81596
36	80179
36	78483
36	78479
36	77614
36	77090
36	75699
36	74442
36	74439
36	73035
36	70306
36	70006
36	69487
36	66029
36	66028
36	66027
36	66025
36	64067
36	62890
36	59200
36	56733
36	56013
36	55785
36	55542
36	54961
36	52435
36	51965
36	47976
36	45126
36	39518
36	39200
36	36348
36	35305
36	35234
36	34209
36	30463
36	29784
36	28447
36	26574
36	25693
36	24628
36	21356
36	20422
36	19016
36	17773
36	14502
36	14327
36	13772
36	11636
36	9391
36	8670
36	8274
36	7323
36	6076
36	5226
36	4243
37	121122
37	117817
37	117814
37	117409
37	115259
37	113057
37	113032
37	111288
37	107906
37	106940
37	101795
37	101564
37	99213
37	97543
37	95999
37	94991
37	94015
37	93727
37	82956
37	76501
37	76495
37	72022
37	71671
37	71257
37	66873
37	58515
37	58082
37	55445
37	49003
37	48543
37	46602
37	30390
37	28258
37	27819
37	26715
37	25828
37	23326
37	22034
37	15690
37	11600
37	10222
37	6828
37	6825
37	3631
37	1980
38	118638
38	103887
38	103424
38	102993
38	96587
38	84698
38	84321
38	81854
38	81583
38	81166
38	71024
38	70988
38	70804
38	70448
38	70348
38	69099
38	68917
38	64332
38	61872
38	52116
38	47319
38	44304
38	34479
38	31349
38	25752
38	25444
38	17049
38	11416
38	10801
38	2198
38	1059
38	757
39	112189
39	99387
39	96618
39	93785
39	85489
39	78383
39	75736
39	74716
39	71592
39	68723
39	66778
39	63140
39	58176
39	48047
39	38360
39	30389
39	25152
39	25017
39	24587
39	24218
39	13562
39	7084
39	1975
40	121065
40	119894
40	119694
40	119333
40	116049
40	115693
40	115328
40	114172
40	112066
40	110425
40	109057
40	108831
40	107359
40	105666
40	105424
40	105251
40	104577
40	101590
40	101260
40	101004
40	100847
40	99215
40	98409
40	94410
40	91444
40	90986
40	90378
40	88222
40	84657
40	83518
40	80562
40	79999
40	75699
40	75522
40	73495
40	72454
40	71114
40	70006
40	69913
40	66556
40	65169
40	64362
40	62205
40	61622
40	60754
40	59848
40	57079
40	55671
40	54286
40	53871
40	49560
40	47163
40	45549
40	44587
40	43456
40	40950
40	40724
40	40720
40	39574
40	38284
40	36016
40	33650
40	33600
40	32888
40	32271
40	29007
40	28395
40	26111
40	16892
40	12453
40	7210
40	6768
40	6640
40	5549
40	5462
40	4183
40	3427
41	123347
41	120118
41	118875
41	118333
41	108572
41	108034
41	107792
41	107416
41	104767
41	103256
41	102992
41	101970
41	99470
41	97173
41	95334
41	95084
41	92900
41	90771
41	90410
41	90144
41	86064
41	85926
41	85697
41	85081
41	82574
41	82386
41	82316
41	80843
41	78057
41	75485
41	74050
41	73945
41	73810
41	73667
41	68060
41	63873
41	59685
41	58374
41	57964
41	57869
41	57868
41	52731
41	52424
41	50423
41	46425
41	44862
41	44254
41	39809
41	38285
41	38153
41	38148
41	37983
41	36083
41	31626
41	31496
41	28255
41	27755
41	27559
41	26041
41	24308
41	22254
41	21312
41	20101
41	15751
41	14948
41	14237
41	10996
41	10572
41	8868
41	8658
41	7361
41	6394
41	6362
41	5462
41	5447
41	4793
41	4692
41	2802
42	123177
42	122983
42	122894
42	122647
42	116655
42	116648
42	114818
42	111860
42	111210
42	108900
42	108632
42	107336
42	106987
42	105434
42	105045
42	104422
42	101752
42	101469
42	101184
42	100387
42	96592
42	95865
42	94462
42	93414
42	92845
42	91444
42	87501
42	86558
42	85689
42	84458
42	83237
42	82082
42	81602
42	79725
42	79103
42	76628
42	76622
42	72515
42	71705
42	70681
42	67817
42	60858
42	59949
42	59016
42	58192
42	57186
42	55985
42	51336
42	51013
42	50992
42	50840
42	48292
42	45106
42	42231
42	42230
42	42228
42	42227
42	42112
42	41739
42	40430
42	40135
42	37836
42	35953
42	35641
42	28231
42	24027
42	23530
42	23344
42	22932
42	21808
42	19749
42	19576
42	19394
42	19392
42	18755
42	17085
42	12167
42	10112
42	5826
42	5092
42	3248
42	1130
42	835
43	121633
43	118806
43	116419
43	116418
43	116412
43	115331
43	110459
43	110110
43	108560
43	108408
43	103714
43	102842
43	100266
43	99273
43	99272
43	99267
43	93179
43	91170
43	90569
43	90232
43	89523
43	89414
43	89225
43	86482
43	85575
43	82287
43	80989
43	80728
43	80300
43	76582
43	76421
43	76016
43	71438
43	70961
43	70478
43	70098
43	69656
43	69493
43	69430
43	68861
43	67512
43	66289
43	64983
43	59865
43	58957
43	58863
43	58066
43	57090
43	56824
43	54241
43	52341
43	51725
43	49877
43	45106
43	44435
43	40608
43	39635
43	39230
43	39225
43	35695
43	34078
43	32522
43	32521
43	29684
43	28477
43	27273
43	25320
43	24174
43	20948
43	18093
43	16544
43	13976
43	13403
43	11777
43	2814
43	1951
43	899
43	314
44	120486
44	120029
44	120024
44	114121
44	106120
44	104977
44	103869
44	99140
44	96839
44	92539
44	92202
44	92117
44	87549
44	87486
44	84376
44	78212
44	73550
44	73440
44	67369
44	66379
44	64999
44	56161
44	55271
44	54934
44	54879
44	50341
44	49547
44	43460
44	43339
44	35073
44	35071
44	33837
44	28595
44	25983
44	19256
44	12491
44	11735
44	296
45	110815
45	74471
45	64894
45	62317
45	60339
45	33313
45	32272
45	26993
45	25914
45	25637
45	8342
45	1212
46	123030
46	122249
46	121649
46	118290
46	117785
46	113937
46	113651
46	113395
46	111207
46	111150
46	107359
46	104656
46	99989
46	98751
46	98657
46	94748
46	94516
46	90363
46	86902
46	85884
46	81578
46	79999
46	77606
46	75675
46	74385
46	72036
46	71807
46	71617
46	70921
46	70628
46	68440
46	67990
46	67863
46	67507
46	67232
46	64482
46	61460
46	60745
46	60611
46	59685
46	58353
46	58022
46	57984
46	57014
46	56645
46	54175
46	50366
46	46069
46	43746
46	42693
46	42029
46	41641
46	41135
46	38860
46	38544
46	36377
46	34622
46	34279
46	33572
46	33119
46	32445
46	31201
46	29581
46	26671
46	25180
46	22655
46	19759
46	17964
46	17382
46	16568
46	12108
46	9520
46	8887
46	8658
46	8654
46	8651
46	7802
46	5548
46	5462
46	4151
46	3273
46	2924
46	2584
46	2212
46	736
47	123334
47	115856
47	114223
47	111829
47	111678
47	110886
47	109817
47	105356
47	104541
47	103362
47	103100
47	102993
47	98850
47	98783
47	97747
47	97650
47	97428
47	97246
47	96468
47	91995
47	87426
47	87053
